id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
16394,men,apparel,topwear,shirts,blue,fall,2011.0,casual,levis men check blue  shirts
13280,women,footwear,shoes,heels,other,winter,2012.0,casual,inc 5 women casual multi flats
51598,women,apparel,bottomwear,other,blue,summer,2012.0,casual,wrangler women blue jeggings
21754,men,accessories,belts,belts,brown,fall,2011.0,casual,fossil men johann dark brown belt
6451,women,footwear,flip flops,flip flops,black,summer,2011.0,casual,lotto women's sunsets black purple flip flop
46776,men,personal care,fragrance,other,white,spring,2017.0,casual,euroluxe men blue ink perfume
17573,men,apparel,topwear,shirts,blue,fall,2011.0,formal,mark taylor men blue & white striped shirt
20844,men,accessories,other,other,grey,fall,2011.0,casual,scullers men casual grey muffler
37206,men,apparel,bottomwear,other,blue,summer,2012.0,casual,united colors of benetton men washed blue jeans
34335,men,apparel,topwear,tshirts,other,summer,2012.0,casual,myntra men lavender printed t-shirt
14325,women,apparel,topwear,tshirts,pink,fall,2011.0,casual,adidas women printed pink t-shirt
49735,men,accessories,other,other,black,summer,2012.0,casual,park avenue men black tie
4787,men,apparel,bottomwear,other,black,summer,2011.0,sports,adidas men's bas esx black short
29649,men,apparel,topwear,shirts,blue,summer,2012.0,formal,indigo nation men striped blue shirt
52329,women,accessories,jewellery,other,pink,winter,2016.0,casual,toniq women pink set of 6 bangles
47583,women,footwear,shoes,other,gold,winter,2012.0,ethnic,portia women gold flats
3862,men,apparel,topwear,tshirts,other,summer,2011.0,casual,wrangler men's authentic embro orange t-shirt
25414,men,footwear,shoes,sports shoes,white,summer,2012.0,sports,nike men 2.04 sl white sports shoes
12143,women,apparel,topwear,kurtas,white,fall,2011.0,ethnic,aurelia women white kurta
54476,women,accessories,bags,handbags,brown,summer,2012.0,casual,baggit women brown handbag
57383,women,apparel,innerwear,briefs,blue,winter,2015.0,casual,amante women pack of 2 briefs pfcn03
15902,unisex,footwear,flip flops,flip flops,purple,fall,2011.0,casual,warner bros kids unisex tj cheese flops purple slippers
8195,men,apparel,topwear,shirts,navy blue,summer,2011.0,casual,locomotive men solid poplin lamberto navy blue shirts
6199,women,apparel,topwear,tops,white,summer,2011.0,casual,ucb women's basic spaghetti white top
37731,men,apparel,topwear,shirts,white,summer,2012.0,casual,john players men blue check shirt
45222,men,accessories,watches,watches,white,winter,2016.0,casual,casio vintage collection analog-digital watch aq-230a-7bmqad02
33419,women,accessories,bags,handbags,other,summer,2012.0,casual,baggit women sprinkle dum teal sling bag
8434,women,apparel,topwear,tshirts,red,fall,2011.0,casual,jealous 21 women jealous eara red top red t-shirt
52173,women,accessories,jewellery,other,silver,fall,2012.0,casual,lencia sterling silver ring
38086,men,apparel,topwear,shirts,white,summer,2012.0,casual,allen solly men white shirt
45991,women,apparel,other,other,pink,summer,2012.0,ethnic,fabindia pink mangalagiri saree
43182,men,accessories,watches,watches,black,winter,2016.0,casual,fastrack men black dial watch
3017,men,apparel,topwear,tshirts,blue,summer,2011.0,casual,lee men's salina light blue t-shirt
6796,men,apparel,topwear,tshirts,green,summer,2010.0,casual,timberland men's rugby stripe pique polo kiwi green t-shirt
7854,unisex,accessories,bags,other,white,summer,2011.0,sports,nike unisex white pink black check backpack
19226,men,accessories,other,other,red,summer,2011.0,formal,united colors of benetton men check red tie
41405,women,apparel,topwear,tops,green,summer,2012.0,casual,wrangler women green top
53383,women,footwear,shoes,heels,black,summer,2012.0,casual,puma women black sandals
58736,women,apparel,bottomwear,other,pink,summer,2012.0,casual,puma women coral capris
52892,women,apparel,other,other,purple,fall,2012.0,ethnic,fnf purple printed sari
39509,unisex,accessories,bags,other,black,summer,2012.0,casual,peter england unisex black backpack
13460,men,apparel,topwear,shirts,green,summer,2011.0,casual,united colors of benetton men solid green shirts
43185,men,accessories,watches,watches,other,winter,2016.0,casual,fastrack men gunmetal-toned dial watch n9333pp02
3503,men,footwear,sandal,other,navy blue,spring,2013.0,casual,adidas men navy blue sandals
25278,women,accessories,bags,handbags,black,summer,2012.0,casual,lino perros women black handbag
15875,unisex,footwear,flip flops,flip flops,blue,fall,2011.0,casual,warner bros kids unisex tj beach slipper blue slippers
19423,men,apparel,topwear,tshirts,white,summer,2012.0,casual,quiksilver men white printed t-shirt
9412,unisex,accessories,eyewear,sunglasses,black,winter,2016.0,casual,fastrack unisex metal finish rim black sunglasses
12304,men,apparel,topwear,shirts,red,fall,2011.0,formal,genesis men stripes red shirts
14649,men,apparel,topwear,tshirts,green,fall,2011.0,casual,probase men face print green tshirts
28769,women,apparel,topwear,other,white,summer,2012.0,ethnic,aurelia women printed white & red kurti
14928,men,apparel,topwear,tshirts,grey,fall,2011.0,casual,mr. men men beware grey melange tshirts
6347,unisex,footwear,shoes,casual shoes,navy blue,summer,2011.0,casual,converse unisex four stitch hi navy shoe
55817,women,apparel,other,other,pink,summer,2017.0,casual,sdl by sweet dreams women pink printed night suit s11-3229
19391,men,apparel,topwear,tshirts,blue,fall,2011.0,casual,adidas men printed blue tshirt
11928,women,footwear,shoes,sports shoes,white,fall,2011.0,sports,skechers women tone white sports shoes
55800,women,apparel,other,other,white,summer,2017.0,casual,sdl by sweet dreams women green nightdress
46567,men,accessories,watches,watches,white,winter,2016.0,casual,timex men white dial watch
8030,men,apparel,bottomwear,other,grey,fall,2011.0,sports,fila men's basic cotton lower grey track pant
8200,men,apparel,topwear,tshirts,black,summer,2011.0,casual,locomotive men solid lander black t-shirts
15744,women,footwear,shoes,sports shoes,white,fall,2011.0,sports,nike women lunarglide+ 3 white sports shoes
21403,men,apparel,topwear,tshirts,grey,fall,2011.0,casual,locomotive men printed grey t-shirt
44985,women,accessories,watches,watches,black,winter,2016.0,casual,maxima women black dial watch
23760,men,accessories,eyewear,sunglasses,black,winter,2016.0,casual,oakley men fives black sunglasses
21314,women,accessories,eyewear,sunglasses,purple,winter,2016.0,casual,celine dion women purple frame sunglasses
49654,women,apparel,bottomwear,other,grey,summer,2012.0,casual,mineral women grey skirt
2078,women,apparel,topwear,tshirts,black,fall,2010.0,sports,adidas women fitted black t-shirt
45380,women,footwear,shoes,other,yellow,winter,2012.0,casual,rocia women yellow sandals
1553,unisex,sporting goods,other,other,white,fall,2010.0,sports,puma power cat hard ground football
26027,women,personal care,fragrance,other,green,spring,2017.0,casual,slazenger women invigorate perfume
19826,men,apparel,topwear,shirts,yellow,fall,2011.0,casual,u.s. polo assn. men check yellow shirt
26590,men,footwear,flip flops,flip flops,black,summer,2012.0,casual,puma men aqua cat ii power black flip flops
16002,men,apparel,topwear,other,grey,fall,2011.0,casual,turtle solid men grey sweaters
37417,women,accessories,bags,handbags,silver,summer,2012.0,casual,murcia women jute silver handbag
23005,men,apparel,topwear,tshirts,white,summer,2016.0,sports,2go active gear usa men pack of two white jordan t-shirts
45653,men,apparel,innerwear,briefs,grey,summer,2016.0,casual,park avenue men grey & black brief
40975,boys,apparel,topwear,tshirts,green,summer,2012.0,casual,gini and jony boys united green t-shirt
56602,women,personal care,other,other,black,spring,2017.0,casual,streetwear eye definer black eye liner 08
43731,women,accessories,jewellery,other,gold,summer,2012.0,ethnic,royal diadem bracelet
8167,men,apparel,topwear,shirts,green,summer,2011.0,casual,highlander men green checked halford slim fit shirt
36771,women,accessories,watches,watches,white,winter,2016.0,casual,maxima women white dial watch
29199,men,accessories,socks,other,grey,summer,2012.0,sports,fila men grey socks
57936,men,footwear,shoes,casual shoes,brown,spring,2012.0,casual,clarks men brown shoes
27368,men,apparel,topwear,tshirts,red,fall,2011.0,casual,tantra men hippy red t-shirt
24052,men,apparel,topwear,tshirts,blue,fall,2011.0,casual,locomotive men printed blue t-shirt
16219,men,apparel,topwear,other,black,fall,2011.0,casual,puma men ilp black sweater
53252,men,apparel,bottomwear,other,blue,summer,2012.0,casual,locomotive men blue jeans
29158,women,apparel,dress,other,green,summer,2012.0,casual,united colors of benetton women green dress
27115,women,apparel,innerwear,other,beige,summer,2017.0,casual,miss-t beige bra
4766,men,apparel,topwear,tshirts,white,summer,2011.0,sports,adidas men's barr white t-shirt
20041,women,accessories,bags,handbags,grey,fall,2011.0,casual,united colors of benetton women solid grey handbags
35530,girls,footwear,sandal,sandals,beige,summer,2012.0,casual,enroute teens beige sandals
55834,women,personal care,other,other,other,spring,2017.0,casual,colorbar miss reflective body shimmer 001
19953,men,apparel,topwear,other,black,fall,2011.0,casual,united colors of benetton men solid black sweater
27711,women,accessories,bags,handbags,green,winter,2015.0,casual,murcia women green handbag
10475,men,apparel,topwear,shirts,brown,fall,2011.0,casual,flying machine men fs solid brown shirts
2916,women,apparel,topwear,tops,yellow,fall,2010.0,casual,dusg women reuse reduce bamboo yellow top
46953,women,personal care,fragrance,other,green,spring,2017.0,casual,york women fantasia perfume
10797,men,apparel,topwear,shirts,white,fall,2011.0,casual,wrangler men urban big check white shirts
8997,men,footwear,shoes,casual shoes,black,fall,2011.0,casual,puma men archive boot wtr black casual shoes
20591,women,accessories,wallets,wallets,black,winter,2015.0,casual,baggit women humtum taj black wallet
26949,women,apparel,topwear,tshirts,other,summer,2012.0,casual,jealous 21 women printed orange t-shirt
51231,women,apparel,topwear,other,other,summer,2012.0,casual,satya paul women orange & brown kurti
57197,women,apparel,topwear,other,blue,summer,2012.0,casual,elle women bluetunic
32546,women,personal care,fragrance,other,black,spring,2017.0,casual,playboy women play it spicy perfume
54684,women,apparel,topwear,kurtas,other,summer,2012.0,ethnic,shree women multicoloured printed kurta
27851,women,apparel,topwear,tops,other,summer,2012.0,casual,scullers for her orange top
49524,women,accessories,bags,other,purple,summer,2012.0,casual,rocia women purple clutch
20153,men,apparel,topwear,shirts,blue,fall,2011.0,casual,wrangler men taylor block check blue shirt
30753,men,apparel,topwear,kurtas,blue,summer,2012.0,ethnic,fabindia men blue kurta
25653,men,accessories,watches,watches,white,winter,2016.0,casual,fastrack men white casual watch
34833,women,footwear,shoes,other,green,summer,2012.0,casual,adidas women sweep green sandals
40422,women,apparel,topwear,tops,black,summer,2012.0,casual,tonga women black & pink top
35472,women,footwear,shoes,heels,gold,winter,2015.0,casual,catwalk women gold sandals
15634,men,apparel,topwear,tshirts,navy blue,fall,2011.0,casual,nike men as ad club pique polo navy blue tshirts
25917,women,apparel,topwear,tshirts,black,summer,2012.0,casual,femella women black t-shirt
3298,women,footwear,shoes,sports shoes,white,spring,2012.0,sports,asics women sport gel pulse 2 blue white shoe
57650,women,personal care,other,other,purple,spring,2017.0,casual,lotus herbals purple star nail polish 85
54694,women,apparel,topwear,kurtas,purple,fall,2012.0,casual,shree women purple printed kurta
51091,women,free items,other,other,green,summer,2012.0,ethnic,satya paul green saree
44804,women,apparel,topwear,tops,black,summer,2012.0,casual,spykar women black top
28268,men,personal care,fragrance,other,blue,spring,2017.0,casual,gatsby men intense deo
22984,men,footwear,shoes,sports shoes,white,fall,2011.0,sports,fila men white temptation sports shoes
6190,women,apparel,topwear,tops,grey,summer,2011.0,casual,ucb women placket stripe grey top
23677,men,footwear,sandal,sandals,brown,summer,2012.0,casual,red tape men cross band brown sandals
5912,men,footwear,shoes,casual shoes,white,summer,2011.0,casual,adidas men's super boost white shoe
56600,women,personal care,other,other,black,spring,2017.0,casual,streetwear stay on liquid eye liner
18408,women,footwear,flip flops,flip flops,black,fall,2011.0,casual,skechers women your black slippers
16860,men,accessories,eyewear,sunglasses,brown,winter,2016.0,casual,idee men funky eyewear brown sunglasses
8700,women,accessories,eyewear,sunglasses,brown,summer,2017.0,casual,fastrack women basics sunglasses p179br2f
12333,women,apparel,bottomwear,other,blue,fall,2011.0,casual,spykar women ep jeans blue jeans
34377,men,apparel,topwear,tshirts,other,summer,2012.0,casual,myntra men orange extreme-diet t-shirt
4134,men,footwear,shoes,casual shoes,navy blue,winter,2015.0,casual,skechers men's sparta navy black shoe
54903,men,apparel,topwear,tshirts,beige,summer,2012.0,casual,do u speak green men grey t-shirt
23914,men,footwear,shoes,casual shoes,white,summer,2012.0,casual,fila men cicadeo white casual shoes
34938,women,apparel,topwear,other,blue,summer,2012.0,ethnic,fabindia off white chanderi dupatta
8448,women,apparel,topwear,tops,grey,fall,2011.0,casual,jealous 21 women about my style purple top
7698,women,apparel,topwear,tops,purple,fall,2011.0,casual,jealous 21 women's she's got attitude purple top
